COD-APPLIC|ENTE|COD-PRESIDIO|ANNO-INIZ-VAL|DESCR-PRESIDIO|COD-COMUNE|DESCR-COMUNE|PROVINCIA|INDIRIZZO|CAP|NR-TELEFONICO|DATA-APERTURA|DATA-CHIUSURA|TIPO-1|TIPO-2|TIPO-3|TIPO-4|S01|S02|S03|S04|S05|S06|S07|S08|S09|S10|S11|PRESIDIO-SPORT|PRESENZA-STS14|RAPPORTO-SSN|INT-EXTRA|PRIV-CONV|COD-IST|OLD-ENTE|OLD-COD-PREST|FLAG-ULT-OP|USER|DATA-ULT-OP|SPECIFICA-S05|LABOR-PUBB|GG-APERTURA|GG-CHIUSURA|S12|EROGANTEAMB
STS-ID|951|001201|2015|POLIAMBULATORIO DI ARCISATE|012004|ARCISATE|VA|VIA CAMPI MAGGIORI 23|21051|0332479529|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|951|001301|2015|POLIAMBULATORIO DI VIGGIU'|012139|VIGGIU'|VA|VIA OSPEDALE 1|21059|0332487195|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|951|001401|2015|POLIAMBULATORIO OSP. MACCHI-VA|012133|VARESE|VA|VIALE LUIGI BORRI 57|21100|0332278111|199501|000000|X||||X|X|X|||||||||||1|1|0|030901||||||||01|00||1
STS-ID|951|001501|2015|CENTRO PSICO SOCIALE - LUINO|012092|LUINO|VA|VIA VOLDOMINO, 25|21016|0332539381|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|951|001601|2015|C.R.M DI LUINO|012092|LUINO|VA|VIA FORLANINI, 6|21016|0332539361|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|951|001801|2015|C.P.S. ARCISATE|012004|ARCISATE|VA|VIA MATTEOTTI, 20|21051|0332479701|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|951|002001|2015|C.P.S. AZZATE|012006|AZZATE|VA|VIA ACQUADRO 27|21022|0332456290|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|951|002101|2015|C.P.S. LAVENO MOMBELLO|012087|LAVENO-MOMBELLO|VA|VIA CERETTI, 8|21014|0332625390|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|951|002301|2015|C.P.S.  VARESE|012133|VARESE|VA|VIA MASPERO 22|21100|0332242324|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|951|002403|2015|C.R.M. DI  VARESE|012133|VARESE|VA|VIA OTTORINO ROSSI, 9|21100|0332270655|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|951|002501|2015|C.P.A. VILLA FORZINETTI|012133|VARESE|VA|VIA CESARE DA SESTO 10|21100|0332239522|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|951|002502|2015|C.P.A. VILLA FORZINETTI|012133|VARESE|VA|VIA CESARE DA SESTO 10|21100|0332239522|199501|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|951|002701|2015|AMBULATORIO SPECIAL. COMERIO|012055|COMERIO|VA|VIA STAZIONE, 6|21025|0332745693|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|951|002801|2015|AMBULATORIO SPECIAL. GAZZADA|012073|GAZZADA SCHIANNO|VA|VIA ROMA, 18|21045|0332877045|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|951|003201|2015|UONPIA SERV.OSPEDALIERO VARESE|012133|VARESE|VA|C/O H.F.DEL PONTE-VIA F.DEL PONTE 19|21100|0332299410|199811|000000||X|||X||||X|||||||||1|1|0|030901||||||2||01|00||1
STS-ID|951|003301|2015|UONPIA CENTRO RIABIL.|012133|VARESE|VA|VIA PIATTI, 10|21100|0332824725|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|951|003501|2015|SERVIZIO TERRITORIALE VARESE|012133|VARESE|VA|VIA PIATTI, 10 - FRAZ.VELATE|21100|0332824725|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|951|003601|2015|UONPIA SERV. TERR.LE LUINO|012092|LUINO|VA|VIA FORLANINI, 6|21016|0332539340|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|951|003701|2015|UONPIA SERV. TERR. INDUNO O.|012083|INDUNO OLONA|VA|VIA MAGNASCO, 2|21038|0332201558|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|951|003801|2015|UONPIA SERV. TERRIT. BESOZZO|012013|BESOZZO|VA|VIA PERGOLESI, 28|21023|0332773201|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|951|004101|2015|SERV. RECUPERO E RIEDUC. FUNZ.|012133|VARESE|VA|VIA O. ROSSI, 9|21100|0332270644|199811|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|951|004201|2015|C.A.L. CITTIGLIO|012051|CITTIGLIO|VA|VIA LUVINI, 1|21033|0332607326|199901|000000||X|||X|||||||||||||1|1|0|030282||||||||01|00||1
STS-ID|951|004301|2015|C.A.L. LUINO|012092|LUINO|VA|VIA FORLANINI, 6|21016|0332539111|199901|000000||X|||X|||||||||||||1|1|0|030282||||||||01|00||1
STS-ID|951|004401|2015|C.A.L. - VIA ROSSI|012133|VARESE|VA|VIA ROSSI, 9|21100|0332270640|199901|000000||X|||X||||||||||||X|1|2|0|||||||||01|00||1
STS-ID|951|004501|2015|CENTRO DIURNO|012015|BISUSCHIO|VA|VIA DELLA REPUBBLICA, 100|21050|0330471615|199905|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|951|004701|2015|CENTRO DIURNO LUVINO DI LUINO|012092|LUINO|VA|VIA VALLEGGIO|21016|0332539423|200806|000000|||X||||||X|||||||||1|2|0|||||||1||23|00||0
STS-ID|951|004801|2015|C.P.M. COMUNITA' PROTETTA MEDIA ASSISTENZA "LUVINO"|012092|LUINO|VA|VIA VALLEGGIO|21016|0332539427|200807|000000||||X|||||X|||||||||1|2|0|||||||1||07|00||0
STS-ID|951|004901|2015|CENTRO DIURNO DI VARESE|012133|VARESE|VA|VIA MASPERO N.22|21100|0332239522|200902|000000|||X||||||X|||||||||1|2|0|||||||1||09|00||0
STS-ID|951|005001|2015|CURE PALLIATIVE OSPEDALE MACCHI - VARESE|012133|VARESE|VA|VIALE LUIGI BORRI N. 57|21100|0332278144|201301|000000||||X||||||||||||||1|1|0|030901||||||||01|00|X|0
STS-ID|952|000101|2015|OSPEDALE CARLO ONDOLI|012003|ANGERA|VA|VIA BORDINI 9|21021|0331961240|199501|000000|X||||X|X|X|||||||||||1|1|0|030012||||||||01|00||1
STS-ID|952|000201|2015|DISTRETTO DI SESTO CALENDE|012120|SESTO CALENDE|VA|L.GO CARDINAL DELL'ACQUA,1|21018|0331961410|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|952|000301|2015|DISTRETTO DI VARANO BORGHI|012132|VARANO BORGHI|VA|VIA VENETO 1|21020|0332960967|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|952|000401|2015|OSPEDALIERO S. ANTONIO ABATE|012070|GALLARATE|VA|VIA BONOMI, 4|21013|0331751202|199501|000000|X||||X|X|X|||||||||||1|1|0|030006||||||||01|00||1
STS-ID|952|000501|2015|OSPEDALIERO A. BELLINI|012123|SOMMA LOMBARDO|VA|VIA BELLINI N.25|21019|0331751877|199501|000000|X||||X|X|X|||||||||||1|1|0|030009||||||||01|00||1
STS-ID|952|000801|2015|CPS GALLARATE|012070|GALLARATE|VA|VIA DE MAGRI 5|21013|0331790137|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|952|001101|2015|CRA SOMMA LOMBARDO|012123|SOMMA LOMBARDO|VA|VIA OSPEDALE 3|21019|0331250020|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|952|001501|2015|CD SOMMA LOMBARDO|012123|SOMMA LOMBARDO|VA|VIA OSPEDALE 3|21019|0331250019|199501|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|952|001601|2015|CD GALLARATE|012070|GALLARATE|VA|VIA DE MAGRI 5|21013|0331790137|199501|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|952|001701|2015|NEUROPSICHIATRIA INFANTILE|012070|GALLARATE|VA|C.SO L. DA VINCI 5|21013|0331751731|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|952|001801|2015|NEUROPSICHIATRIA INFANTILE|012123|SOMMA LOMBARDO|VA|VIA FUSER 1|21019|0331751891|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|952|001901|2015|NEUROPSICHIATRIA INFANTILE|012120|SESTO CALENDE|VA|L.GO CARDINAL DELL'ACQUA|21018|0331961425|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|952|002001|2015|C.A.L.|012003|ANGERA|VA|VIA BORDINI 9|21010|0331961217|199606|000000||X|||X|||||||||||||1|1|0|030012||||||||01|00||1
STS-ID|952|002101|2015|C.A.L.|012123|SOMMA LOMBARDO|VA|VIA BELLINI 25|21019|0331751900|200004|000000||X|||X|||||||||||||1|1|0|030009||||||||01|00||1
STS-ID|952|002301|2015|APPARTAMENTO DI RESIDENZIALITA' LEGGERA |012070|GALLARATE|VA|VIA FACCHINETTI 1|21013|0331770020|200901|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|952|002401|2015|APPARTAMENTO DI RESIDENZIALITA' LEGGERA|012123|SOMMA LOMBARDO|VA|VIA  MILANO  82|21018|0331259264|201001|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|952|002501|2015|CPS SOMMA LOMBARDO|012123|SOMMA LOMBARDO|VA|VIA OSPEDALE 3|21019|03312500019|201201|000000||X|||X||||X|||||||||1|2|0|||||||1||02|00||1
STS-ID|952|002601|2015|APPARTAMENTO DI RESIDENZIALITA' LEGGERA|012123|SOMMA LOMBARDO|VA|VIA OSPEDALE  5|21019|0331982301|201210|000000||||X|||||X|||||||||1|2|0|||||||1||15|00||0
STS-ID|953|000101|2015|POLIAMB. DIVIS.-P.O.TRADATE|012127|TRADATE|VA|P.ZZA ZANABONI|21049|0331817111|199501|000000|X||||X|X|X|||||||||||1|1|0|030010||||||||01|00||1
STS-ID|953|000102|2015|SERV.EMODIALISI-P.O.TRADATE|012127|TRADATE|VA|P.ZZA ZANABONI|21049|0331817111|199501|000000|X||||X|||||||||||||1|1|0|030010||||||||01|00||1
STS-ID|953|000103|2015|CRM TRADATE|012127|TRADATE|VA|P.ZZA ANGELO ZANABONI|21049|0331841517|200610|000000||||X|||||X|||||||||2|2|2|||||||1||16|00||0
STS-ID|953|000104|2015|CENTRO DIURNO TRADATE|012127|TRADATE|VA|PIAZZA ANGELO ZANABONI|21049|0331841517|201009|000000|||X||||||X|||||||||2|2|2|||||||1||06|00||0
STS-ID|953|000201|2015|POLIAMB.DIV.BUSTO A.|012026|BUSTO ARSIZIO|VA|PIAZZALE SOLARO, 3|21052|0331381800|199501|000000|X||||X|X|X|||||||||||1|1|0|030004||||||||01|00||1
STS-ID|953|000203|2015|SERV.EMODIALISI-P.O.BUSTO A.|012026|BUSTO ARSIZIO|VA|PIAZZALE SOLARO, 3|21052|0331381800|199501|000000|X||||X|||||||||||||1|1|0|030004||||||||01|00||1
STS-ID|953|000204|2015|AMB. MED. SPORT. PO BUSTO A.|012026|BUSTO ARSIZIO|VA|PIAZZALE SOLARO 3|21052|0331381800|199501|000000|X||||X|||||||||||X||1|1|0|030004||||||||01|00||1
STS-ID|953|000205|2015|HOSPICE - CURE PALLIATIVE - BUSTO ARSIZIO|012026|BUSTO ARSIZIO|VA|PIAZZALE SOLARO,3|21052|0331699861|201301|000000||||X||||||||||||||1|1|0|030004||||||||01|00|X|0
STS-ID|953|000301|2015|POLIAMBULATORIO - CASTELLANZA|012042|CASTELLANZA|VA|VIA ROMA, 44|21053|0331500200|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|953|000302|2015|C.A.L. - CASTELLANZA|012042|CASTELLANZA|VA|VIA ROMA, 44|21053|0331480497|199501|000000||X|||X|||||||||||||1|1|0|030004||||||||01|00||1
STS-ID|953|000401|2015|POLIAMBULATORIO FAGNANO OLONA|012067|FAGNANO OLONA|VA|PIAZZA GRAMSCI, 1|21054|0331619319|199501|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|953|000402|2015|NEURO-PSICH.INF. FAGNANO O.|012067|FAGNANO OLONA|VA|P.ZZA GRAMSCI, 1|21054|0331618363|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|953|000403|2015|CENTRO DIURNO - FAGNANO OLONA-|012067|FAGNANO OLONA|VA|PIAZZA GRAMSCI, 1|21054|0331617100|200303|000000|||X||||||X|||||||||2|2|2|||||||1||17|00||0
STS-ID|953|000501|2015|POLIAMB. DIVIS.-P.O.SARONNO|012119|SARONNO|VA|PIAZZALE BORELLA, 1|21047|0296131|199501|000000|X||||X|X|X|||||||||||1|1|0|030008||||||||01|00||1
STS-ID|953|000603|2015|C.A.L. (EMODIALISI)|012119|SARONNO|VA|P.LE BORELLA, 1|21047|029613333|199901|000000||X|||X|||||||||||||1|1|0|030008||||||||01|00||1
STS-ID|953|000701|2015|CENTRO PSICO SOCIALE - TRADATE|012127|TRADATE|VA|PIAZZA SALVO D'ACQUISTO 1|21049|0331817278|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|953|000702|2015|NEURO-PSICH.INF. - TRADATE|012127|TRADATE|VA|P.ZZA D'ACQUISTO|21409|0331817397|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|953|000801|2015|C.P.S. - BUSTO ARSIZIO|012026|BUSTO ARSIZIO|VA|VIALE STELVIO, 6 BIS|21052|0331321007|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|953|000901|2015|C.R.A. PSICH. - SARONNO|012119|SARONNO|VA|VIA DON BELLAVITA 23|21047|0296703809|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|953|000902|2015|C.R.A. PSICH. SARONNO|012119|SARONNO|VA|VIA DON BELLAVITA, 23|21047|0296703809|199501|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|953|001001|2015|CENTRO PSICO-SOCIALE SARONNO|012119|SARONNO|VA|VIA DON BELLAVITA 23/25|21047|029605341|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|953|001102|2015|NEURO-PSICH.INF. - BUSTO A.|012026|BUSTO ARSIZIO|VA|P.LE SOLARO, 3|21052|0331381800|199811|000000||X|||X||||X|||||||||1|2|0|||||||2||01|00||1
STS-ID|953|001301|2015|NEURO-PSICH.INF. - SARONNO|012119|SARONNO|VA|PIAZZALE BORELLA,1|21047|0296709687|199811|000000||X|||X||||X|||||||||1|1|0|030008||||||2||01|00||1
STS-ID|953|001501|2015|COMUNITA' PROTETTA DI SARONNO|012119|SARONNO|VA|VIA DALMAZIA , 4|21047|0296705610|200711|000000||||X|||||X|||||||||2|2|2|||||||1||05|00||0
STS-ID|954|000101|2015|POLIAMBUL. - P.O.GARDONE V/T|017075|GARDONE VAL TROMPIA|BS|VIA GIOVANNI XXIII 4|25063|03089331|199501|000000|X||||X|X|X|||||||||||1|1|0|030162||||||||01|00||1
STS-ID|954|000201|2015|POLIAMB. U.O. CARDIOLOGIA RIABILITATIVA FASANO D/G|017081|GUSSAGO|BS|VIA RICHIEDEI N. 16 - C/O FOND. E CASA RIPOSO NOBILE P. RICHIEDEI |25064|0302528221|199501|000000|X||||X|||||||||||||1|1|0|030169||||||||01|00||1
STS-ID|954|000301|2015|POLIAMBULATORIO V.BISEO BS|017029|BRESCIA|BS|VIA BISEO 17|25128|0303060533|199501|000000|X||||X|X|||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|000401|2015|POLIAMBULATORIO VIA MARCONI|017029|BRESCIA|BS|VIA MARCONI 26|25128|030302381|199501|000000|X||||X|X|||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|000501|2015|POLIAMBULATORIO PEDIATRICO VIA DEL MEDOLO -RONCHETTINO- OSPEDALE DEI BAMBINI|017029|BRESCIA|BS|VIA DEL MEDOLO 2|25123|0303849100|199501|000000|X||||X|||||||||||||1|1|0|030167||||||||01|00||1
STS-ID|954|000601|2015|POLIAMBULATORIO V.CORSICA BS|017029|BRESCIA|BS|VIA CORSICA 145|25125|0302442620|199501|000000|X||||X|X|X||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|000701|2015|AMBULATORI OSPEDALE DEI BAMBINI P.LE SPEDALI CIVILI 1|017029|BRESCIA|BS|P.LE SPEDALI CIVILI 1|25123|03039951|199501|000000|X||||X|X|X|||||||||||1|1|0|030167||||||||01|00||1
STS-ID|954|000801|2015|POLIAMBUL. P.O.MONTICHIARI|017113|MONTICHIARI|BS|VIA CIOTTI N. 154|25018|03099631|199501|000000|X||||X|X|X|||||||||||1|1|0|030159||||||||01|00||1
STS-ID|954|000901|2015|PRES.POLIAMB.SPEDALI CIVILI BS|017029|BRESCIA|BS|P.LE SPEDALI CIVILI, 1|25125|03039951|199501|000000|X||||X|X|X|||||||||||1|1|0|030906||||||||01|00||1
STS-ID|954|001001|2015|AMBULATORIO GARDONE V.T.|017075|GARDONE VAL TROMPIA|BS|VIA GIOVANNI XXIII 4|25063|0308933225|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001101|2015|CPS CONCESIO|017061|CONCESIO|BS|VIA DE GASPERI 9|25062|0302184891|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001201|2015|AMBULATORIO LUMEZZANE|017096|LUMEZZANE|BS|VIA VILLAGGIO GNUTTI 4/C|25065|0308927711|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001301|2015|AMBULATORIO DI NAVE|017117|NAVE|BS|VIA PAOLO VI 15/A|25075|0302537841|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001401|2015|AMBULATORIO DI TAVERNOLE|017183|TAVERNOLE SUL MELLA|BS|VIA AMADINI 43|25060|0309223811|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001501|2015|AMBULATORIO GUSSAGO|017081|GUSSAGO|BS|VIA PINIDOLO 32|25064|0302771528|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|001601|2015|CPM-2-VIA ROBUSTI 24 BS                                                                               |017029|BRESCIA|BS|VIA J. ROBUSTI 24|25134|03023050022|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|001901|2015|CENTRO DIURNO|017029|BRESCIA|BS|VIA ROMIGLIA 1|25124|0302405611|199501|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|002001|2015|1? CPS BRESCIA|017029|BRESCIA|BS|VIA LUZZAGO N. 1/C  (1? PIANO)|25124|030220060|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|002101|2015|3? CPS BRESCIA|017029|BRESCIA|BS|VIA LUZZAGO, 1/C|25126|0302951811|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|002201|2015|2? CPS BRESCIA|017029|BRESCIA|BS|VIA ROMIGLIA 1|25124|0302405611|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|002301|2015|CRA-1-VIA ROMIGLIA 1 BS|017029|BRESCIA|BS|VIA ROMIGLIA 1|25124|0302405611|199501|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|002601|2015|AMBULATORIO DI NUVOLENTO|017119|NUVOLENTO|BS|C/O MUNICIPIO - P.ZZA ROMA 19|25080|0306919573|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|002701|2015|4? CPS MONTICHIARI|017113|MONTICHIARI|BS|VIA CIOTTI 154|25018|0309641614|199501|000000||X|||X||||X|||||||||1|1|0|030159||||||1||01|00||1
STS-ID|954|002801|2015|AMBULATORIO TRAVAGLIATO|017188|TRAVAGLIATO|BS|VIA OSPEDALE 9|25039|030660112|199501|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|003001|2015|CENTRO REG.LE PER L'EPILESSIA|017029|BRESCIA|BS|P.LE SPEDALI CIVILI, 1|25123|0303995721|199801|000000||X|||X||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|003101|2015|CENTRO DIURNO - ROVEDOLO|017075|GARDONE VAL TROMPIA|BS|LOC. ROVEDOLO|25063|030891582|199711|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|003901|2015|RIABIL.SPEC.(EX CENTRO DIST.COMP.ALIM.)|017081|GUSSAGO|BS|VIA RICHIEDEI, 16|25063|0302528555|199801|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
STS-ID|954|004001|2015|POLIAMBULAT. VILLA CARCINA|017199|VILLA CARCINA|BS|VIA ITALIA, 20|25069|03089815383|199801|000000|X||||X||||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|004101|2015|POLIAMBULATORIO DI NAVE|017117|NAVE|BS|VIA PAOLO VI, 15/A|25075|0302531902|199801|000000|X||||X||||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|004201|2015|POLIAMBULATORIO DI LUMEZZANE|017096|LUMEZZANE|BS|VILL.GIO GNUTTI, 4/C|25065|0308921496|199801|000000|X||||X||||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|004301|2015|CPM-6-VIA FORO BOARIO 2 BS|017029|BRESCIA|BS|VIA FORO BOARIO, 2|25124|0302423242|199805|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|004401|2015|CPB-1-V.MICHELANGELO 108 4P BS|017029|BRESCIA|BS|VIA MICHELANGELO, 108 - 4 P. UOMINI|25124|0302311721|199805|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|004501|2015|CPB-1-V.MICHELANGELO 108 5P BS|017029|BRESCIA|BS|VIA MICHELANGELO, 108 - 5 P. DONNE|25124|0302311731|199805|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|004701|2015|CPA-3-V.le D.ABRUZZI 13/a BS|017029|BRESCIA|BS|V.LE DUCA DEGLI ABRUZZI, 13/A|25124|0303839445|199901|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|004801|2015|CPA-4-VIA BISSOLATI 4 BS|017029|BRESCIA|BS|VIA BISSOLATI,4|25124|0303534057|199808|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|004901|2015|CENTRO DIURNO C/O 3^ C.P.S.|017029|BRESCIA|BS|VIA LUZZAGO, 1/C|25126|0302951836|199810|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005201|2015|CRA-1-LOC.ROVEDOLO-GARDONE|017075|GARDONE VAL TROMPIA|BS|LOCALITA' ROVEDOLO|25063|0308915828|199909|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005301|2015|CENTRO DIURNO-VIA GADOLA BS|017029|BRESCIA|BS|VIA GADOLA - Q.RE CASAZZA|25136|0302000203|200001|000000|||X||||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005401|2015|CPM-4-VIA LIVORNO 78 BS|017029|BRESCIA|BS|VIA LIVORNO N. 78|25125|0302000203|200001|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005501|2015|CPM-7-VIA BISSOLATI 4-APP.C|017029|BRESCIA|BS|VIA BISSOLATI,4|25124|0302000203|200003|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005601|2015|CPM-6-VIA BISSOLATI 4-APP.B|017029|BRESCIA|BS|VIA BISSOLATI,4|25124|0302000203|200003|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005701|2015|CPM-5-VIA BISSOLATI 4-APP.A|017029|BRESCIA|BS|VIA BISSOLATI,4|25124|0302000203|200003|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|005801|2015|AMBULAT.SPDC SPEDALI CIVILI|017029|BRESCIA|BS|P.LE SPEDALI CIVILI 1|25123|03039951|200001|000000||X|||X||||X|||||||||1|1|0|030906||||||1||01|00||1
STS-ID|954|005901|2015|AMBULAT.SPDC MONTICHIARI|017113|MONTICHIARI|BS|VIA CIOTTI N. 154|25058|03099631|200001|000000||X|||X||||X|||||||||1|1|0|030159||||||1||01|00||1
STS-ID|954|006001|2015|AMBULATORIO ROVEDOLO|017075|GARDONE VAL TROMPIA|BS|LOCALITA' ROVEDOLO|25063|0308915821|200001|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|006101|2015|CPM-5-VIA LIVORNO 68 BS|017029|BRESCIA|BS|VIA LIVORNO N. 68|25125|03038391|200004|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|006301|2015|CAL GARDONE V.T. - AZ.SPED.CIV|017075|GARDONE VAL TROMPIA|BS|VIA GIOVANNI XXIII, 4|25063|03089331|200101|000000||X|||X|||||||||||||1|1|0|030162||||||||01|00||1
STS-ID|954|006401|2015|CAD DIALISI NUVO RONCO GUSSAGO|017081|GUSSAGO|BS|VIA RICHIEDEI, 16|25064|0302528520|200101|000000||X|||X||||||||||||X|1|2|0|||||||||01|00||1
STS-ID|954|006601|2015|POLO TERRITORIALE 1 - V.MAIERA|017029|BRESCIA|BS|VIA MAIERA N. 15|25123|0303704433|200101|000000||X|||X||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|006701|2015|POLO OSPEDALIERO-AMBULAT.NPI|017029|BRESCIA|BS|P.LE SPEDALI CIVILI N. 1|25122|0303995724|200101|000000||X|||X||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|006801|2015|POLO TERRITORIALE 2- MONTICHIA|017113|MONTICHIARI|BS|VIA CIOTTI N. 154|25018|03099631|200101|000000||X|||X||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|006901|2015|POLO TERRITORIALE 3-GARDONE|017075|GARDONE VAL TROMPIA|BS|VIA GIOVANNI XXIII N. 4|25063|03089331|200101|000000||X|||X||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|007001|2015|CENTRO DIURNO NPI-BRESCIA|017029|BRESCIA|BS|VIA MAIERA N. 15 - COSTA LUNGA|25123|0303704433|200101|000000|||X||||||X|||||||||1|1|0|030167||||||2||01|00||1
STS-ID|954|007101|2015|AMBULATORIO DI PSICHIATRIA MAZZANO|017107|MAZZANO|BS|V.LE DELLA RESISTENZA  20|25080|0302120209|200210|000000||X|||X||||X|||||||||1|2|0|||||||1||01|00||1
STS-ID|954|007301|2015|CRA-1-VIA PALERMO 16 BS|017029|BRESCIA|BS|VIA PALERMO N. 16|25125|0303541412|200509|000000||||X|||||X|||||||||1|2|0|||||||1||01|00||0
STS-ID|954|007401|2015|AMBUL.RIABILITATIVO VIA NIKOLAJEWKA|017029|BRESCIA|BS|VIA NIKOLAJEWKA N. 13|25133|03039951|200610|000000|X||||X|||||||||||||1|2|0|||||||||01|00||1
